idx	model	paradigm	condition	signal	seed	out
333	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN_fs20/seed2023/pred.npy
334	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN_fs20/seed2023/pred.npy
335	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN_fs20/seed2023/pred.npy
336	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
337	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
338	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
339	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
340	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
341	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
342	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
343	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
344	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
345	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
346	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
347	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
348	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
349	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
350	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
351	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_fs20/seed2021/pred.npy
352	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
353	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
354	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
355	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_fs20/seed2022/pred.npy
356	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
357	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
358	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
359	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_fs20/seed2023/pred.npy
